company,company_explore_url,problem_name,problem_url,difficulty,page
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Pair with given sum in a sorted array,https://www.geeksforgeeks.org/problems/pair-with-given-sum-in-a-sorted-array4940/1,Easy,5
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Pairs with difference k,https://www.geeksforgeeks.org/problems/pairs-with-difference-k1713/1,Easy,6
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Palindrome,https://www.geeksforgeeks.org/problems/palindrome0746/1,Easy,5
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Palindrome Binary,https://www.geeksforgeeks.org/problems/palindrome-numbers0942/1,Easy,8
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Palindrome Linked List,https://www.geeksforgeeks.org/problems/check-if-linked-list-is-pallindrome/1,Medium,2
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Parenthesis Checker,https://www.geeksforgeeks.org/problems/parenthesis-checker2744/1,Easy,1
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Partition Equal Subset Sum,https://www.geeksforgeeks.org/problems/subset-sum-problem2014/1,Medium,3
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Pascal Triangle,https://www.geeksforgeeks.org/problems/pascal-triangle0652/1,Medium,4
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Peak element,https://www.geeksforgeeks.org/problems/peak-element/1,Medium,1
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Pots of Gold Game,https://www.geeksforgeeks.org/problems/pots-of-gold-game/1,Medium,7
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Power of 2,https://www.geeksforgeeks.org/problems/power-of-2-1587115620/1,Easy,2
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Preorder Traversal and BST,https://www.geeksforgeeks.org/problems/preorder-traversal-and-bst4006/1,Medium,6
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Prime number of set bits,https://www.geeksforgeeks.org/problems/prime-number-of-set-bits4632/1,Easy,8
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Print this pattern!,https://www.geeksforgeeks.org/problems/print-this-pattern0709/1,Easy,8
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Pythagorean Triplet,https://www.geeksforgeeks.org/problems/pythagorean-triplet3018/1,Medium,3
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Queue using two Stacks,https://www.geeksforgeeks.org/problems/queue-using-two-stacks/1,Easy,4
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Queue using two Stacks,https://www.geeksforgeeks.org/problems/queue-using-two-stacks--115418/1,Easy,8
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Quick Sort,https://www.geeksforgeeks.org/problems/quick-sort/1,Medium,2
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Remove Duplicates from a Sorted Linked List,https://www.geeksforgeeks.org/problems/remove-duplicate-element-from-sorted-linked-list/1,Easy,2
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Remove loop in Linked List,https://www.geeksforgeeks.org/problems/remove-loop-in-linked-list/1,Medium,1
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Replace a word,https://www.geeksforgeeks.org/problems/replace-a-word5553/1,Easy,8
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse a Doubly Linked List,https://www.geeksforgeeks.org/problems/reverse-a-doubly-linked-list/1,Easy,3
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse a linked list,https://www.geeksforgeeks.org/problems/reverse-a-linked-list/1,Easy,2
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse an Array,https://www.geeksforgeeks.org/problems/reverse-an-array/1,Easy,3
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse array in groups,https://www.geeksforgeeks.org/problems/reverse-array-in-groups0255/1,Medium,2
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse each word in a given string,https://www.geeksforgeeks.org/problems/reverse-each-word-in-a-given-string1001/1,Medium,6
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse Level Order Traversal,https://www.geeksforgeeks.org/problems/reverse-level-order-traversal/1,Easy,4
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse Words,https://www.geeksforgeeks.org/problems/reverse-words-in-a-given-string5459/1,Easy,2
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Right View of Binary Tree,https://www.geeksforgeeks.org/problems/right-view-of-binary-tree/1,Easy,3
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Root to leaf path sum,https://www.geeksforgeeks.org/problems/root-to-leaf-path-sum/1,Easy,4
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Rotate by 90 degree,https://www.geeksforgeeks.org/problems/rotate-by-90-degree-1587115621/1,Medium,4
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Search an element in sorted and rotated array,https://www.geeksforgeeks.org/problems/search-in-a-rotated-array0959/1,Easy,6
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Search in a Row-Column Sorted,https://www.geeksforgeeks.org/problems/search-in-a-matrix17201720/1,Easy,3
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Search in Rotated Array 2,https://www.geeksforgeeks.org/problems/search-in-rotated-array-2/1,Medium,7
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Search in Rotated Sorted Array,https://www.geeksforgeeks.org/problems/search-in-a-rotated-array4618/1,Medium,3
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Serialize and deserialize a binary tree,https://www.geeksforgeeks.org/problems/serialize-and-deserialize-a-binary-tree/1,Hard,5
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Shortest Prime Path,https://www.geeksforgeeks.org/problems/shortest-prime-path--141631/1,Medium,7
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Shortest Prime Path,https://www.geeksforgeeks.org/problems/shortest-prime-path--170645/1,Medium,8
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Shortest Prime Path,https://www.geeksforgeeks.org/problems/shortest-prime-path--141632/1,Medium,9
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Snake and Ladder Problem,https://www.geeksforgeeks.org/problems/snake-and-ladder-problem4816/1,Medium,6
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,"Sort 0s, 1s and 2s",https://www.geeksforgeeks.org/problems/sort-an-array-of-0s-1s-and-2s4231/1,Medium,1
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sort the given array after applying the given equation,https://www.geeksforgeeks.org/problems/sort-the-given-array-after-applying-the-given-equation0304/1,Medium,7
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sort Unsorted Subarray,https://www.geeksforgeeks.org/problems/length-unsorted-subarray3022/1,Easy,7
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sorted and Rotated Minimum,https://www.geeksforgeeks.org/problems/minimum-element-in-a-sorted-and-rotated-array3611/1,Easy,4
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Special Numbers,https://www.geeksforgeeks.org/problems/special-numbers4116/1,Medium,8
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Special Stack,https://www.geeksforgeeks.org/problems/special-stack/1,Easy,5
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Spirally traversing a matrix,https://www.geeksforgeeks.org/problems/spirally-traversing-a-matrix-1587115621/1,Medium,2
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stack using Queue,https://www.geeksforgeeks.org/problems/stack-using-two-queues/1,Medium,4
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stickler Thief II,https://www.geeksforgeeks.org/problems/house-robber-ii/1,Medium,7
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stock Buy and Sell – Max one Transaction Allowed,https://www.geeksforgeeks.org/problems/buy-stock-2/1,Easy,4
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stock span problem,https://www.geeksforgeeks.org/problems/stock-span-problem-1587115621/1,Medium,3
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stream First Non-repeating,https://www.geeksforgeeks.org/problems/first-non-repeating-character-in-a-stream1216/1,Medium,3
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,String Duplicates Removal,https://www.geeksforgeeks.org/problems/remove-all-duplicates-from-a-given-string4321/1,Easy,5
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Strings Rotations of Each Other,https://www.geeksforgeeks.org/problems/check-if-strings-are-rotations-of-each-other-or-not-1587115620/1,Medium,2
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Subarray with 0 sum,https://www.geeksforgeeks.org/problems/subarray-with-0-sum-1587115621/1,Medium,2
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sum of all prime numbers between 1 and n,https://www.geeksforgeeks.org/problems/sum-of-all-prime-numbers-between-1-and-n4404/1,Easy,5
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sum Tree,https://www.geeksforgeeks.org/problems/sum-tree/1,Medium,3
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Target Sum Combinations,https://www.geeksforgeeks.org/problems/combination-sum-1587115620/1,Medium,4
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Two Sum - Pair with Given Sum,https://www.geeksforgeeks.org/problems/key-pair5616/1,Easy,2
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Two sum -Pairs with 0 Sum,https://www.geeksforgeeks.org/problems/count-pairs-with-given-sum5022/1,Easy,1
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Undirected Graph Cycle,https://www.geeksforgeeks.org/problems/detect-cycle-in-an-undirected-graph/1,Medium,1
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Unique Number of Occurrences,https://www.geeksforgeeks.org/problems/unique-frequencies-of-not/1,Easy,6
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Water Collection,https://www.geeksforgeeks.org/problems/amount-of-water1348/1,Medium,7
Adobe,https://www.geeksforgeeks.org/explore?page=1&company=Adobe&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Ways to Reach the n'th Stair,https://www.geeksforgeeks.org/problems/count-ways-to-reach-the-nth-stair-1587115620/1,Medium,3
